row_idx,user_id,session_id,window_idx,window_start,window_end,dual_task_file,dual_task_available,dual_task_count,reaction_time_mean,reaction_time_median,reaction_time_std,reaction_time_min,reaction_time_max,miss_count,error_count,success_count,miss_rate,error_rate,success_rate,dual_task_load_absolute_prelim,dual_task_load_relative_prelim
252,None,session_20260518_171548_c29868,5,1779121548.3052857,1779121668.3052857,data\session_20260518_171548_c29868\raw\dual_task.csv,true,1,1913.45,1913.45,0.0,1913.45,1913.45,0,0,1,0.0,0.0,1.0,0.33450002631819126,0.33450002554116365
253,None,session_20260518_171548_c29868,6,1779121668.3052857,1779121788.3052857,data\session_20260518_171548_c29868\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
254,None,session_20260518_171548_c29868,7,1779121788.3052857,1779121908.3052857,data\session_20260518_171548_c29868\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
255,None,session_20260518_171548_c29868,8,1779121908.3052857,1779122028.3052857,data\session_20260518_171548_c29868\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
256,None,session_20260518_171548_c29868,9,1779122028.3052857,1779122148.3052857,data\session_20260518_171548_c29868\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
257,None,session_20260518_171548_c29868,10,1779122148.3052857,1779122268.3052857,data\session_20260518_171548_c29868\raw\dual_task.csv,true,1,1701.45,1701.45,0.0,1701.45,1701.45,0,0,1,0.0,0.0,1.0,0.29302896294803754,0.2930289631063862
258,None,session_20260518_171548_c29868,11,1779122268.3052857,1779122388.3052857,data\session_20260518_171548_c29868\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
259,None,session_20260518_171548_c29868,12,1779122388.3052857,1779122508.3052857,data\session_20260518_171548_c29868\raw\dual_task.csv,true,1,1085.34,1085.34,0.0,1085.34,1085.34,0,0,1,0.0,0.0,1.0,0.17928753142261902,0.17928753385922674
260,None,session_20260518_171548_c29868,13,1779122508.3052857,1779122628.3052857,data\session_20260518_171548_c29868\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
261,None,session_20260518_171548_c29868,14,1779122628.3052857,1779122748.3052857,data\session_20260518_171548_c29868\raw\dual_task.csv,true,1,2069.68,2069.68,0.0,2069.68,2069.68,0,0,1,0.0,0.0,1.0,0.36431525038259766,0.364315248966336
262,None,session_20260518_171548_c29868,15,1779122748.3052857,1779122748.3654711,data\session_20260518_171548_c29868\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
263,None,session_20260518_184628_9851e6,0,1779126388.7612658,1779126508.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
264,None,session_20260518_184628_9851e6,1,1779126508.7612658,1779126628.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,2009.82,2009.82,0.0,2009.82,2009.82,0,0,1,0.0,0.0,1.0,0.35301294525113874,0.35301294407174066
265,None,session_20260518_184628_9851e6,2,1779126628.7612658,1779126748.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
266,None,session_20260518_184628_9851e6,3,1779126748.7612658,1779126868.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,2852.83,2852.83,0.0,2852.83,2852.83,0,0,1,0.0,0.0,1.0,0.4869795761865997,0.4869795731419523
267,None,session_20260518_184628_9851e6,4,1779126868.7612658,1779126988.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
268,None,session_20260518_184628_9851e6,5,1779126988.7612658,1779127108.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,1145.91,1145.91,0.0,1145.91,1145.91,0,0,1,0.0,0.0,1.0,0.18941096125381912,0.18941096353254677
269,None,session_20260518_184628_9851e6,6,1779127108.7612658,1779127228.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
270,None,session_20260518_184628_9851e6,7,1779127228.7612658,1779127348.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
271,None,session_20260518_184628_9851e6,8,1779127348.7612658,1779127468.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
272,None,session_20260518_184628_9851e6,9,1779127468.7612658,1779127588.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
273,None,session_20260518_184628_9851e6,10,1779127588.7612658,1779127708.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,1247.39,1247.39,0.0,1247.39,1247.39,0,0,1,0.0,0.0,1.0,0.20703424287091118,0.20703424484545793
274,None,session_20260518_184628_9851e6,11,1779127708.7612658,1779127828.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
275,None,session_20260518_184628_9851e6,12,1779127828.7612658,1779127948.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,nan,nan,nan,nan,nan,1,0,0,1.0,0.0,0.0,0.25,0.25
276,None,session_20260518_184628_9851e6,13,1779127948.7612658,1779128068.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
277,None,session_20260518_184628_9851e6,14,1779128068.7612658,1779128188.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
278,None,session_20260518_184628_9851e6,15,1779128188.7612658,1779128308.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,1346.05,1346.05,0.0,1346.05,1346.05,0,0,1,0.0,0.0,1.0,0.22487788138978837,0.22487788302454062
279,None,session_20260518_184628_9851e6,16,1779128308.7612658,1779128428.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
280,None,session_20260518_184628_9851e6,17,1779128428.7612658,1779128548.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
281,None,session_20260518_184628_9851e6,18,1779128548.7612658,1779128668.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,1351.23,1351.23,0.0,1351.23,1351.23,0,0,1,0.0,0.0,1.0,0.22583199205451793,0.22583199367033163
282,None,session_20260518_184628_9851e6,19,1779128668.7612658,1779128788.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
283,None,session_20260518_184628_9851e6,20,1779128788.7612658,1779128908.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,1080.47,1080.47,0.0,1080.47,1080.47,0,0,1,0.0,0.0,1.0,0.1784871652540204,0.17848716770252912
284,None,session_20260518_184628_9851e6,21,1779128908.7612658,1779129028.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
285,None,session_20260518_184628_9851e6,22,1779129028.7612658,1779129148.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,1318.73,1318.73,0.0,1318.73,1318.73,0,0,1,0.0,0.0,1.0,0.21987297181730964,0.21987297355020172
286,None,session_20260518_184628_9851e6,23,1779129148.7612658,1779129268.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
287,None,session_20260518_184628_9851e6,24,1779129268.7612658,1779129388.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
288,None,session_20260518_184628_9851e6,25,1779129388.7612658,1779129508.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,1353.29,1353.29,0.0,1353.29,1353.29,0,0,1,0.0,0.0,1.0,0.22621187189966377,0.22621187350791716
289,None,session_20260518_184628_9851e6,26,1779129508.7612658,1779129628.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
290,None,session_20260518_184628_9851e6,27,1779129628.7612658,1779129748.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,1973.67,1973.67,0.0,1973.67,1973.67,0,0,1,0.0,0.0,1.0,0.34610905767671224,0.346109056645537
291,None,session_20260518_184628_9851e6,28,1779129748.7612658,1779129868.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
292,None,session_20260518_184628_9851e6,29,1779129868.7612658,1779129988.7612658,data\session_20260518_184628_9851e6\raw\dual_task.csv,true,1,1296.09,1296.09,0.0,1296.09,1296.09,0,0,1,0.0,0.0,1.0,0.21576135759994697,0.21576135941187521
293,None,session_20260518_184628_9851e6,30,1779129988.7612658,1779129989.029703,data\session_20260518_184628_9851e6\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
294,None,session_20260518_212527_225c72,0,1779135927.5924158,1779136047.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
295,None,session_20260518_212527_225c72,1,1779136047.5924158,1779136167.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
296,None,session_20260518_212527_225c72,2,1779136167.5924158,1779136287.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,true,1,2926.44,2926.44,0.0,2926.44,2926.44,0,0,1,0.0,0.0,1.0,0.4955541432862586,0.49555414023418354
297,None,session_20260518_212527_225c72,3,1779136287.5924158,1779136407.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,true,1,1878.78,1878.78,0.0,1878.78,1878.78,0,0,1,0.0,0.0,1.0,0.32776627741536857,0.3277662767880339
298,None,session_20260518_212527_225c72,4,1779136407.5924158,1779136527.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
299,None,session_20260518_212527_225c72,5,1779136527.5924158,1779136647.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
300,None,session_20260518_212527_225c72,6,1779136647.5924158,1779136767.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,true,1,2134.36,2134.36,0.0,2134.36,2134.36,0,0,1,0.0,0.0,1.0,0.37631523333802946,0.3763152316796962
301,None,session_20260518_212527_225c72,7,1779136767.5924158,1779136887.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
302,None,session_20260518_212527_225c72,8,1779136887.5924158,1779137007.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
303,None,session_20260518_212527_225c72,9,1779137007.5924158,1779137127.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,true,1,nan,nan,nan,nan,nan,1,0,0,1.0,0.0,0.0,0.25,0.25
304,None,session_20260518_212527_225c72,10,1779137127.5924158,1779137247.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
305,None,session_20260518_212527_225c72,11,1779137247.5924158,1779137367.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,true,1,nan,nan,nan,nan,nan,1,0,0,1.0,0.0,0.0,0.25,0.25
306,None,session_20260518_212527_225c72,12,1779137367.5924158,1779137487.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
307,None,session_20260518_212527_225c72,13,1779137487.5924158,1779137607.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
308,None,session_20260518_212527_225c72,14,1779137607.5924158,1779137727.5924158,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
309,None,session_20260518_212527_225c72,15,1779137727.5924158,1779137727.6504517,data\session_20260518_212527_225c72\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
310,None,session_20260519_173652_663f90,0,1779208612.5524266,1779208732.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
311,None,session_20260519_173652_663f90,1,1779208732.5524266,1779208852.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
312,None,session_20260519_173652_663f90,2,1779208852.5524266,1779208972.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,true,1,nan,nan,nan,nan,nan,1,0,0,1.0,0.0,0.0,0.25,0.25
313,None,session_20260519_173652_663f90,3,1779208972.5524266,1779209092.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
314,None,session_20260519_173652_663f90,4,1779209092.5524266,1779209212.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
315,None,session_20260519_173652_663f90,5,1779209212.5524266,1779209332.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,true,1,2275.5,2275.5,0.0,2275.5,2275.5,0,0,1,0.0,0.0,1.0,0.40156915597448417,0.4015691538471132
316,None,session_20260519_173652_663f90,6,1779209332.5524266,1779209452.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,true,1,1824.72,1824.72,0.0,1824.72,1824.72,0,0,1,0.0,0.0,1.0,0.3172125131595572,0.3172125127692892
317,None,session_20260519_173652_663f90,7,1779209452.5524266,1779209572.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
318,None,session_20260519_173652_663f90,8,1779209572.5524266,1779209692.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,true,1,2007.07,2007.07,0.0,2007.07,2007.07,0,0,1,0.0,0.0,1.0,0.3524896851863541,0.35248968401810327
319,None,session_20260519_173652_663f90,9,1779209692.5524266,1779209812.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
320,None,session_20260519_173652_663f90,10,1779209812.5524266,1779209932.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
321,None,session_20260519_173652_663f90,11,1779209932.5524266,1779210052.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
322,None,session_20260519_173652_663f90,12,1779210052.5524266,1779210172.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
323,None,session_20260519_173652_663f90,13,1779210172.5524266,1779210292.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
324,None,session_20260519_173652_663f90,14,1779210292.5524266,1779210412.5524266,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
325,None,session_20260519_173652_663f90,15,1779210412.5524266,1779210412.7157,data\session_20260519_173652_663f90\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
326,None,session_20260519_182012_30aa98,0,1779211212.477189,1779211332.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
327,None,session_20260519_182012_30aa98,1,1779211332.477189,1779211452.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,true,1,1977.27,1977.27,0.0,1977.27,1977.27,0,0,1,0.0,0.0,1.0,0.3467989590635962,0.34679895801750193
328,None,session_20260519_182012_30aa98,2,1779211452.477189,1779211572.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
329,None,session_20260519_182012_30aa98,3,1779211572.477189,1779211692.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
330,None,session_20260519_182012_30aa98,4,1779211692.477189,1779211812.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,true,1,2085.16,2085.16,0.0,2085.16,2085.16,0,0,1,0.0,0.0,1.0,0.36720862771274915,0.3672086262371641
331,None,session_20260519_182012_30aa98,5,1779211812.477189,1779211932.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
332,None,session_20260519_182012_30aa98,6,1779211932.477189,1779212052.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
333,None,session_20260519_182012_30aa98,7,1779212052.477189,1779212172.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,true,1,1749.87,1749.87,0.0,1749.87,1749.87,0,0,1,0.0,0.0,1.0,0.3025347831398797,0.30253478308228354
334,None,session_20260519_182012_30aa98,8,1779212172.477189,1779212292.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
335,None,session_20260519_182012_30aa98,9,1779212292.477189,1779212412.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
336,None,session_20260519_182012_30aa98,10,1779212412.477189,1779212532.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,true,1,1391.94,1391.94,0.0,1391.94,1391.94,0,0,1,0.0,0.0,1.0,0.23338469529159628,0.23338469675506343
337,None,session_20260519_182012_30aa98,11,1779212532.477189,1779212652.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,true,1,1069.86,1069.86,0.0,1069.86,1069.86,0,0,1,0.0,0.0,1.0,0.17675060924327632,0.17675061171730053
338,None,session_20260519_182012_30aa98,12,1779212652.477189,1779212772.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
339,None,session_20260519_182012_30aa98,13,1779212772.477189,1779212892.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
340,None,session_20260519_182012_30aa98,14,1779212892.477189,1779213012.477189,data\session_20260519_182012_30aa98\raw\dual_task.csv,true,1,nan,nan,nan,nan,nan,1,0,0,1.0,0.0,0.0,0.25,0.25
341,None,session_20260519_182012_30aa98,15,1779213012.477189,1779213012.606699,data\session_20260519_182012_30aa98\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
342,None,session_20260519_190457_ea6bb1,0,1779213897.9431384,1779214017.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
343,None,session_20260519_190457_ea6bb1,1,1779214017.9431384,1779214137.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
344,None,session_20260519_190457_ea6bb1,2,1779214137.9431384,1779214257.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,true,1,2911.74,2911.74,0.0,2911.74,2911.74,0,0,1,0.0,0.0,1.0,0.49388381899616196,0.49388381594392194
345,None,session_20260519_190457_ea6bb1,3,1779214257.9431384,1779214377.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
346,None,session_20260519_190457_ea6bb1,4,1779214377.9431384,1779214497.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,true,1,nan,nan,nan,nan,nan,1,0,0,1.0,0.0,0.0,0.25,0.25
347,None,session_20260519_190457_ea6bb1,5,1779214497.9431384,1779214617.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
348,None,session_20260519_190457_ea6bb1,6,1779214617.9431384,1779214737.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,true,1,2145.26,2145.26,0.0,2145.26,2145.26,0,0,1,0.0,0.0,1.0,0.37831326477545285,0.37831326307788793
349,None,session_20260519_190457_ea6bb1,7,1779214737.9431384,1779214857.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
350,None,session_20260519_190457_ea6bb1,8,1779214857.9431384,1779214977.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
351,None,session_20260519_190457_ea6bb1,9,1779214977.9431384,1779215097.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,true,1,1475.4,1475.4,0.0,1475.4,1475.4,0,0,1,0.0,0.0,1.0,0.249139269889489,0.2491392710229433
352,None,session_20260519_190457_ea6bb1,10,1779215097.9431384,1779215217.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
353,None,session_20260519_190457_ea6bb1,11,1779215217.9431384,1779215337.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,true,1,1941.85,1941.85,0.0,1941.85,1941.85,0,0,1,0.0,0.0,1.0,0.33999017521636316,0.3399901743184536
354,None,session_20260519_190457_ea6bb1,12,1779215337.9431384,1779215457.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
355,None,session_20260519_190457_ea6bb1,13,1779215457.9431384,1779215577.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,true,1,1287.1,1287.1,0.0,1287.1,1287.1,0,0,1,0.0,0.0,1.0,0.21413807231192653,0.2141380741546448
356,None,session_20260519_190457_ea6bb1,14,1779215577.9431384,1779215697.9431384,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
357,None,session_20260519_190457_ea6bb1,15,1779215697.9431384,1779215697.9992476,data\session_20260519_190457_ea6bb1\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
358,None,session_20260520_170354_7f6034,0,1779293034.9197156,1779293154.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
359,None,session_20260520_170354_7f6034,1,1779293154.9197156,1779293274.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
360,None,session_20260520_170354_7f6034,2,1779293274.9197156,1779293394.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
361,None,session_20260520_170354_7f6034,3,1779293394.9197156,1779293514.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
362,None,session_20260520_170354_7f6034,4,1779293514.9197156,1779293634.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,true,1,nan,nan,nan,nan,nan,1,0,0,1.0,0.0,0.0,0.25,0.25
363,None,session_20260520_170354_7f6034,5,1779293634.9197156,1779293754.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
364,None,session_20260520_170354_7f6034,6,1779293754.9197156,1779293874.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
365,None,session_20260520_170354_7f6034,7,1779293874.9197156,1779293994.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
366,None,session_20260520_170354_7f6034,8,1779293994.9197156,1779294114.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,true,1,1815.6,1815.6,0.0,1815.6,1815.6,0,0,1,0.0,0.0,1.0,0.31542713043176707,0.3154271300818285
367,None,session_20260520_170354_7f6034,9,1779294114.9197156,1779294234.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
368,None,session_20260520_170354_7f6034,10,1779294234.9197156,1779294354.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,true,1,2102.24,2102.24,0.0,2102.24,2102.24,0,0,1,0.0,0.0,1.0,0.37038583613802983,0.3703858345979804
369,None,session_20260520_170354_7f6034,11,1779294354.9197156,1779294474.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
370,None,session_20260520_170354_7f6034,12,1779294474.9197156,1779294594.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,true,1,1778.31,1778.31,0.0,1778.31,1778.31,0,0,1,0.0,0.0,1.0,0.30811697870167803,0.3081169785173228
371,None,session_20260520_170354_7f6034,13,1779294594.9197156,1779294714.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
372,None,session_20260520_170354_7f6034,14,1779294714.9197156,1779294834.9197156,data\session_20260520_170354_7f6034\raw\dual_task.csv,true,1,1569.18,1569.18,0.0,1569.18,1569.18,0,0,1,0.0,0.0,1.0,0.26718863005616167,0.26718863079578753
373,None,session_20260520_170354_7f6034,15,1779294834.9197156,1779294834.9347138,data\session_20260520_170354_7f6034\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
374,None,session_20260520_181016_d6e98d,0,1779297016.9046645,1779297136.9046645,data\session_20260520_181016_d6e98d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
375,None,session_20260520_181016_d6e98d,1,1779297136.9046645,1779297256.9046645,data\session_20260520_181016_d6e98d\raw\dual_task.csv,false,0,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan
